date,brent_price
26/09/2022,87.66000366
27/09/2022,87.12999725
28/09/2022,89.48999786
29/09/2022,90.09999847
30/09/2022,89.51999664
03/10/2022,89.83000183
04/10/2022,92.38999939
05/10/2022,93.97000122
06/10/2022,95.01000214
07/10/2022,98.58999634
10/10/2022,98.76000214
11/10/2022,96.44999695
12/10/2022,95.16999817
13/10/2022,94.90000153
14/10/2022,95.11000061
17/10/2022,93.23000336
18/10/2022,92.65000153
19/10/2022,92.83999634
20/10/2022,94.76999664
21/10/2022,93.80000305
24/10/2022,94.44000244
25/10/2022,94.37000275
26/10/2022,96.19000244
27/10/2022,97.27999878
28/10/2022,96.88999939
31/10/2022,96
01/11/2022,95.55000305
02/11/2022,96.47000122
03/11/2022,95.94000244
04/11/2022,98.81999969
07/11/2022,99.55999756
08/11/2022,98.26999664
09/11/2022,95.69000244
10/11/2022,94.30999756
11/11/2022,96.91999817
14/11/2022,96.91999817
15/11/2022,95.75
16/11/2022,94.77999878
17/11/2022,92.87999725
18/11/2022,90.61000061
21/11/2022,88.04000092
22/11/2022,89.87999725
23/11/2022,89.54000092
25/11/2022,86.90000153
28/11/2022,84.05000305
29/11/2022,86
30/11/2022,85.81999969
01/12/2022,89.41000366
02/12/2022,87.88999939
05/12/2022,88.43000031
06/12/2022,83.66999817
07/12/2022,80.48000336
08/12/2022,79.18000031
09/12/2022,77.47000122
12/12/2022,78.58000183
13/12/2022,81.27999878
14/12/2022,83.13999939
15/12/2022,83.19000244
16/12/2022,81.76000214
19/12/2022,80.88999939
20/12/2022,80.90000153
21/12/2022,82.54000092
22/12/2022,83.86000061
23/12/2022,84.37000275
27/12/2022,85.66999817
28/12/2022,84.63999939
29/12/2022,82.91000366
30/12/2022,86.27999878
03/01/2023,87.01999664
04/01/2023,82.66999817
05/01/2023,79.95999908
06/01/2023,80.56999969
09/01/2023,81.37000275
10/01/2023,80.87999725
11/01/2023,82.97000122
12/01/2023,84.61000061
13/01/2023,85.48999786
17/01/2023,86.81999969
18/01/2023,87.83999634
19/01/2023,86.84999847
20/01/2023,87.76999664
23/01/2023,89.09999847
24/01/2023,88.70999908
25/01/2023,87.01000214
26/01/2023,88.01000214
27/01/2023,88.91000366
30/01/2023,87.37000275
31/01/2023,85.16000366
01/02/2023,86.19999695
02/02/2023,83.59999847
03/02/2023,84.19000244
06/02/2023,81.40000153
07/02/2023,84.09999847
08/02/2023,85.16000366
09/02/2023,85.5
10/02/2023,86.91000366
13/02/2023,86.94999695
14/02/2023,86.40000153
15/02/2023,85.84999847
16/02/2023,86.19999695
17/02/2023,84.84999847
21/02/2023,84.29000092
22/02/2023,83.23000336
23/02/2023,82.75
24/02/2023,83.37999725
27/02/2023,83.62999725
28/02/2023,84.12000275
01/03/2023,84.48999786
02/03/2023,85.08999634
03/03/2023,86
06/03/2023,86.36000061
07/03/2023,86.76000214
08/03/2023,83.58999634
09/03/2023,84.01000214
10/03/2023,83.08000183
13/03/2023,83.47000122
14/03/2023,80.87999725
15/03/2023,78.70999908
16/03/2023,75.51999664
17/03/2023,75.90000153
20/03/2023,73.84999847
21/03/2023,75.40000153
22/03/2023,77.08999634
23/03/2023,77.43000031
24/03/2023,76.27999878
27/03/2023,78.43000031
28/03/2023,79.20999908
29/03/2023,79.69999695
30/03/2023,79.55000305
31/03/2023,79.76999664
03/04/2023,86.23999786
04/04/2023,86.05000305
05/04/2023,85.55000305
06/04/2023,85.44000244
10/04/2023,85.63999939
11/04/2023,85.68000031
12/04/2023,87.48999786
13/04/2023,87.47000122
14/04/2023,86.86000061
17/04/2023,86.51000214
18/04/2023,85.40000153
19/04/2023,85.15000153
20/04/2023,83.04000092
21/04/2023,82.04000092
24/04/2023,82.98999786
25/04/2023,83.05000305
26/04/2023,81.47000122
27/04/2023,78.62999725
28/04/2023,79.59999847
01/05/2023,80.19000244
02/05/2023,79.77999878
03/05/2023,75.55000305
04/05/2023,73.73000336
05/05/2023,75.73000336
08/05/2023,77.41999817
09/05/2023,77.48999786
10/05/2023,77.59999847
11/05/2023,77.40000153
12/05/2023,75.83999634
15/05/2023,75.75
16/05/2023,75.94999695
17/05/2023,77.30999756
18/05/2023,76.98000336
19/05/2023,77.5
22/05/2023,76.45999908
23/05/2023,77.73999786
24/05/2023,78.66000366
25/05/2023,78.5
26/05/2023,77.34999847
30/05/2023,77.73999786
31/05/2023,73.76999664
01/06/2023,75.25
02/06/2023,76.48999786
05/06/2023,78.72000122
06/06/2023,76.76000214
07/06/2023,77.62000275
08/06/2023,77.66000366
09/06/2023,76.55000305
12/06/2023,74.87999725
13/06/2023,74.65000153
14/06/2023,75.48000336
15/06/2023,75.95999908
16/06/2023,76.73999786
20/06/2023,77.15000153
21/06/2023,77.23999786
22/06/2023,77.19000244
23/06/2023,74.37000275
26/06/2023,74.83000183
27/06/2023,74.88999939
28/06/2023,74.20999908
29/06/2023,74.97000122
30/06/2023,75.12999725
03/07/2023,76.58000183
05/07/2023,76.94000244
06/07/2023,77.08000183
07/07/2023,78.52999878
10/07/2023,78.77999878
11/07/2023,79.5
12/07/2023,80.56999969
13/07/2023,81.75
14/07/2023,81.69000244
17/07/2023,80.62000275
18/07/2023,80.01000214
19/07/2023,80.94999695
20/07/2023,80.26999664
21/07/2023,81.23999786
24/07/2023,83.16000366
25/07/2023,83.87999725
26/07/2023,83.86000061
27/07/2023,84.51000214
28/07/2023,85.09999847
31/07/2023,85.66000366
01/08/2023,85.79000092
02/08/2023,85.98000336
03/08/2023,85.41999817
04/08/2023,86.65000153
07/08/2023,86.70999908
08/08/2023,86.34999847
09/08/2023,87.66000366
10/08/2023,88.09999847
11/08/2023,87.34999847
14/08/2023,86.69999695
15/08/2023,86.66999817
16/08/2023,85.36000061
17/08/2023,84.88999939
18/08/2023,85.06999969
21/08/2023,85.87000275
22/08/2023,84.65000153
23/08/2023,84.23999786
24/08/2023,83.61000061
25/08/2023,84.97000122
28/08/2023,85.22000122
29/08/2023,85.65000153
30/08/2023,86.20999908
31/08/2023,86.90000153
01/09/2023,88.95999908
05/09/2023,91.18000031
06/09/2023,91.11000061
07/09/2023,90.86000061
08/09/2023,91.01999664
11/09/2023,91.44999695
12/09/2023,92.41999817
13/09/2023,92.83000183
14/09/2023,94.20999908
15/09/2023,94.61000061
18/09/2023,94.94999695
19/09/2023,95.94999695
20/09/2023,94.73000336
21/09/2023,94.59999847
22/09/2023,94.62999725
25/09/2023,94.25
26/09/2023,94.20999908
27/09/2023,97.04000092
28/09/2023,97.62999725
29/09/2023,96.23999786
02/10/2023,93.31999969
03/10/2023,91.55999756
04/10/2023,91.19000244
05/10/2023,86.51000214
06/10/2023,84.95999908
09/10/2023,89
10/10/2023,88.47000122
11/10/2023,88.25
12/10/2023,87.63999939
13/10/2023,90.98999786
16/10/2023,91.38999939
17/10/2023,90.91999817
18/10/2023,92.97000122
19/10/2023,93.47000122
20/10/2023,93.79000092
23/10/2023,92.43000031
24/10/2023,90.66999817
25/10/2023,90.33999634
26/10/2023,90.36000061
27/10/2023,90.73999786
30/10/2023,90.30000305
31/10/2023,88.52999878
01/11/2023,87.22000122
02/11/2023,87.02999878
03/11/2023,87.77999878
06/11/2023,86.44999695
07/11/2023,85.31999969
08/11/2023,81.93000031
09/11/2023,81.48000336
10/11/2023,82.05000305
13/11/2023,82.81999969
14/11/2023,83.97000122
15/11/2023,83.01000214
16/11/2023,81.16000366
17/11/2023,80.80000305
20/11/2023,82.93000031
21/11/2023,82.52999878
22/11/2023,82.62999725
23/11/2023,81.62999725
24/11/2023,82.19999695
27/11/2023,81.18000031
28/11/2023,82.18000031
29/11/2023,83.23999786
30/11/2023,84.70999908
01/12/2023,81.51999664
04/12/2023,79.66000366
05/12/2023,79.06999969
06/12/2023,77.62999725
07/12/2023,75.48000336
08/12/2023,76.36000061
11/12/2023,76.48000336
12/12/2023,76.63999939
13/12/2023,74.69999695
14/12/2023,77.34999847
15/12/2023,77.22000122
18/12/2023,79.51000214
19/12/2023,79.66000366
20/12/2023,80.61000061
21/12/2023,80.12000275
22/12/2023,80.37000275
26/12/2023,81.70999908
27/12/2023,81.31999969
28/12/2023,79.95999908
29/12/2023,77.97000122
02/01/2024,79.04000092
03/01/2024,78.66999817
04/01/2024,79.40000153
05/01/2024,79.25
08/01/2024,78.94999695
09/01/2024,78.18000031
10/01/2024,78.73000336
11/01/2024,79.08999634
12/01/2024,80.73999786
16/01/2024,79.38999939
17/01/2024,78.18000031
18/01/2024,79.30000305
19/01/2024,79.75
22/01/2024,80.55000305
23/01/2024,80.44000244
24/01/2024,80.73999786
25/01/2024,82.55999756
26/01/2024,83.83000183
29/01/2024,84.79000092
30/01/2024,83.25
31/01/2024,82.80000305
01/02/2024,81.55000305
02/02/2024,79.44000244
05/02/2024,78.33000183
06/02/2024,79.06999969
07/02/2024,79.47000122
08/02/2024,81.88999939
09/02/2024,82.45999908
12/02/2024,82.20999908
13/02/2024,83.23000336
14/02/2024,83.61000061
15/02/2024,83.25
16/02/2024,83.66000366
19/02/2024,83.61000061
20/02/2024,83.62999725
21/02/2024,83.16999817
22/02/2024,83.97000122
23/02/2024,83.48000336
26/02/2024,83.05999756
27/02/2024,83.73999786
28/02/2024,84.30000305
29/02/2024,83.73999786
01/03/2024,84.34999847
04/03/2024,84.06999969
05/03/2024,83.13999939
06/03/2024,84.05999756
07/03/2024,83.47000122
08/03/2024,83.83999634
11/03/2024,82.73000336
12/03/2024,83.01000214
13/03/2024,84.22000122
14/03/2024,85.68000031
15/03/2024,85.55000305
